,trial,choice,result,game_state,scheduled_probability,rt_central,rt_choice,time_start,time_end,subject,date,med_program_file,session
18,019,maximization,rewarded,6,0.3333,4.92,3.63,327.41,348.96,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
19,020,maximization,rewarded,6,0.3333,3.05,2.38,350.96,369.39,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
20,021,maximization,not_rewarded,6,0.3333,2.54,0.99,371.39,384.92,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
21,022,maximization,rewarded,6,0.3333,3.78,0.74,386.92,404.44,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
22,023,maximization,not_rewarded,6,0.3333,4.03,0.74,406.44,421.21,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
23,024,maximization,not_rewarded,6,0.3333,2.25,1.01,423.21,436.47,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
24,025,maximization,not_rewarded,6,0.3333,2.66,1.98,438.47,453.11,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
25,026,maximization,not_rewarded,6,0.3333,3.2,0.79,455.11,469.1,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
26,027,maximization,not_rewarded,6,0.3333,2.05,1.78,471.1,484.93,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
27,028,maximization,rewarded,6,0.3333,1.87,0.75,486.93,502.55,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
28,029,maximization,not_rewarded,6,0.3333,1.81,2.68,504.55,519.04,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
29,030,maximization,rewarded,6,0.3333,1.59,0.72,521.04,536.35,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
30,031,maximization,not_rewarded,6,0.3333,0.98,2.06,538.35,551.39,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
31,032,maximization,not_rewarded,6,0.3333,1.86,4.44,553.39,569.69,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
32,033,maximization,not_rewarded,6,0.3333,3.12,2.02,571.69,586.83,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
33,034,maximization,rewarded,6,0.3333,3.46,2.4,588.83,607.69,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
34,035,maximization,rewarded,6,0.3333,4.3,1.36,609.69,628.35,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
35,036,maximization,rewarded,6,0.3333,2.66,1.93,630.35,647.94,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
36,037,maximization,not_rewarded,6,0.3333,1.77,4.62,649.94,666.33,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
37,038,maximization,not_rewarded,6,0.3333,1.73,3.3,668.33,683.36,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
38,039,maximization,rewarded,6,0.3333,4.66,0.92,685.36,703.94,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
39,040,maximization,not_rewarded,6,0.3333,2.46,1.36,705.94,719.76,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
40,041,maximization,rewarded,6,0.3333,2.79,0.72,721.76,738.27,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
41,042,maximization,rewarded,6,0.3333,3.94,1.39,740.27,758.6,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
42,043,maximization,rewarded,6,0.3333,3.35,1.81,760.6,778.76,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
43,044,maximization,not_rewarded,6,0.3333,3.65,1.53,780.76,795.94,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
44,045,maximization,not_rewarded,6,0.3333,3.39,2.76,797.94,814.09,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
45,046,maximization,rewarded,6,0.3333,1.02,2.35,816.09,832.46,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
46,047,maximization,not_rewarded,6,0.3333,2.34,1.55,834.46,848.35,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
47,048,maximization,not_rewarded,6,0.3333,1.73,2.29,850.35,864.37,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
48,049,maximization,rewarded,6,0.3333,1.64,0.7,866.37,881.71,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
49,050,maximization,rewarded,6,0.3333,0.97,1.51,883.71,899.19,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
50,051,maximization,not_rewarded,6,0.3333,4.89,0.72,901.19,916.8,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
51,052,maximization,not_rewarded,6,0.3333,2.88,0.94,918.8,932.62,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
52,053,maximization,rewarded,6,0.3333,0.9,1.71,934.62,950.23,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
53,054,maximization,rewarded,6,0.3333,2.85,2.05,952.23,970.13,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
54,055,maximization,rewarded,6,0.3333,2.27,0.96,972.13,988.36,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
55,056,maximization,not_rewarded,6,0.3333,4.43,0.74,990.36,1005.53,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
56,057,maximization,not_rewarded,6,0.3333,3.27,2.14,1007.53,1022.94,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
57,058,maximization,not_rewarded,6,0.3333,1.02,3.41,1024.94,1039.37,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
58,059,maximization,not_rewarded,6,0.3333,3.61,0.94,1041.37,1055.92,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
59,060,maximization,not_rewarded,6,0.3333,1.02,0.8,1057.92,1069.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
60,061,maximization,rewarded,6,0.3333,2.87,0.76,1071.74,1088.37,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
61,062,maximization,not_rewarded,6,0.3333,1.11,2.13,1090.37,1103.61,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
62,063,maximization,not_rewarded,6,0.3333,3.3,0.75,1105.61,1119.66,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
63,064,maximization,not_rewarded,6,0.3333,5.51,0.81,1121.66,1137.98,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
64,065,maximization,not_rewarded,6,0.3333,3.57,0.83,1139.98,1154.38,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
65,066,maximization,not_rewarded,6,0.3333,2.91,0.99,1156.38,1170.28,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
66,067,maximization,rewarded,6,0.3333,2.99,0.75,1172.28,1189.02,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
67,068,maximization,rewarded,6,0.3333,2.24,2.36,1191.02,1208.62,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
68,069,maximization,not_rewarded,6,0.3333,2.07,1.64,1210.62,1224.33,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
69,070,maximization,not_rewarded,6,0.3333,2.29,0.8,1226.33,1239.42,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
70,071,maximization,rewarded,6,0.3333,1.44,4.98,1241.42,1260.84,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
71,072,maximization,not_rewarded,6,0.3333,4.13,1.87,1262.84,1278.84,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
72,073,maximization,not_rewarded,6,0.3333,3.43,0.7,1280.84,1294.97,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
73,074,maximization,not_rewarded,6,0.3333,3.25,1.43,1296.97,1311.65,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
74,075,maximization,rewarded,6,0.3333,3.55,1.62,1313.65,1331.82,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
75,076,maximization,not_rewarded,6,0.3333,2.76,2.34,1333.82,1348.92,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
76,077,maximization,not_rewarded,6,0.3333,3.35,1.83,1350.92,1366.1,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
77,078,maximization,not_rewarded,6,0.3333,3.54,1.77,1368.1,1383.41,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
78,079,maximization,not_rewarded,6,0.3333,3.45,2.53,1385.41,1401.39,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
79,080,maximization,not_rewarded,6,0.3333,3.7,1.33,1403.39,1418.42,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
80,081,maximization,not_rewarded,6,0.3333,4.22,1.65,1420.42,1436.29,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
81,082,maximization,rewarded,6,0.3333,2.21,1.43,1438.29,1454.93,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
82,083,maximization,rewarded,6,0.3333,2.29,1.4,1456.93,1473.62,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
83,084,maximization,rewarded,6,0.3333,15.65,2.07,1475.62,1506.34,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
84,085,maximization,not_rewarded,6,0.3333,3.81,2.38,1508.34,1524.53,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
85,086,maximization,not_rewarded,6,0.3333,2.2,2.06,1526.53,1540.79,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
86,087,maximization,rewarded,6,0.3333,5.39,0.73,1542.79,1561.91,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
87,088,maximization,rewarded,6,0.3333,3.51,1.43,1563.91,1581.85,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
88,089,maximization,rewarded,6,0.3333,2.86,1.54,1583.85,1601.25,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
89,090,maximization,rewarded,6,0.3333,4.24,1.73,1603.25,1622.22,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
90,091,maximization,not_rewarded,6,0.3333,2.87,2.06,1624.22,1639.15,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
91,092,maximization,not_rewarded,6,0.3333,3.9,1.4,1641.15,1656.45,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
92,093,maximization,rewarded,6,0.3333,5.92,2.93,1658.45,1680.3,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
93,094,maximization,not_rewarded,6,0.3333,3.6,1.84,1682.3,1697.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
94,095,maximization,not_rewarded,6,0.3333,2.78,7.48,1699.74,1720.0,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
95,096,maximization,rewarded,6,0.3333,4.78,2.02,1722.0,1741.8,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
96,097,maximization,not_rewarded,6,0.3333,3.4,2.59,1743.8,1759.79,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
97,098,maximization,not_rewarded,6,0.3333,1.8,4.11,1761.79,1777.7,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
98,099,maximization,not_rewarded,6,0.3333,2.47,3.8,1779.7,1795.97,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
99,100,maximization,not_rewarded,6,0.3333,4.21,4.08,1797.97,1816.26,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
100,101,maximization,not_rewarded,6,0.3333,3.83,1.6,1818.26,1833.69,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
101,102,maximization,rewarded,6,0.3333,1.2,2.85,1835.69,1852.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
102,103,maximization,not_rewarded,6,0.3333,1.31,2.19,1854.74,1868.24,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
103,104,maximization,not_rewarded,6,0.3333,13.4,1.1,1870.24,1894.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
104,105,maximization,rewarded,6,0.3333,4.33,5.94,1896.74,1920.01,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
105,106,maximization,not_rewarded,6,0.3333,5.96,2.44,1922.01,1940.41,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
106,107,maximization,not_rewarded,6,0.3333,4.3,5.48,1942.41,1962.19,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
107,108,maximization,not_rewarded,6,0.3333,1.66,2.17,1964.19,1978.02,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
108,109,maximization,rewarded,6,0.3333,2.84,1.42,1980.02,1997.28,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
109,110,maximization,rewarded,6,0.3333,1.57,2.53,1999.28,2016.38,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
110,111,maximization,rewarded,6,0.3333,4.28,7.4,2018.38,2043.06,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
111,112,maximization,not_rewarded,6,0.3333,3.24,3.78,2045.06,2062.08,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
112,113,maximization,rewarded,6,0.3333,9.96,4.08,2064.08,2091.12,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
113,114,maximization,rewarded,6,0.3333,4.18,1.42,2093.12,2111.72,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
114,115,maximization,not_rewarded,6,0.3333,0.88,0.91,2113.72,2125.51,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
115,116,maximization,not_rewarded,6,0.3333,3.2,8.18,2127.51,2148.89,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
116,117,maximization,not_rewarded,6,0.3333,4.03,2.14,2150.89,2167.06,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
117,118,maximization,not_rewarded,6,0.3333,4.75,2.75,2169.06,2186.56,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
118,119,maximization,not_rewarded,6,0.3333,6.06,4.21,2188.56,2208.83,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
119,120,maximization,not_rewarded,6,0.3333,2.37,4.52,2210.83,2227.72,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
120,121,maximization,not_rewarded,6,0.3333,7.59,1.61,2229.72,2248.92,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
121,122,maximization,not_rewarded,6,0.3333,2.55,1.01,2250.92,2264.48,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
122,123,maximization,not_rewarded,6,0.3333,3.02,3.73,2266.48,2283.23,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
123,124,maximization,not_rewarded,6,0.3333,2.65,13.55,2285.23,2311.43,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
124,125,maximization,not_rewarded,6,0.3333,2.29,2.02,2313.43,2327.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
125,126,maximization,rewarded,6,0.3333,4.84,2.5,2329.74,2350.08,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
126,127,maximization,not_rewarded,6,0.3333,2.46,1.34,2352.08,2365.88,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
127,128,maximization,not_rewarded,6,0.3333,4.81,4.8,2367.88,2387.49,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
128,129,maximization,not_rewarded,6,0.3333,5.81,6.56,2389.49,2411.86,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
129,130,maximization,not_rewarded,6,0.3333,3.05,3.13,2413.86,2430.04,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
130,131,maximization,rewarded,6,0.3333,1.14,6.63,2432.04,2452.81,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
131,132,maximization,not_rewarded,6,0.3333,4.94,0.97,2454.81,2470.72,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
132,133,maximization,not_rewarded,6,0.3333,5.5,1.82,2472.72,2490.04,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
133,134,maximization,rewarded,6,0.3333,2.78,6.96,2492.04,2514.78,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
134,135,maximization,rewarded,6,0.3333,3.62,1.91,2516.78,2535.31,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
135,136,maximization,rewarded,6,0.3333,2.82,7.32,2537.31,2560.45,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
136,137,maximization,not_rewarded,6,0.3333,1.85,7.77,2562.45,2582.07,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
137,138,maximization,rewarded,6,0.3333,1.02,2.8,2584.07,2600.89,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
138,139,maximization,not_rewarded,6,0.3333,3.09,25.08,2602.89,2641.06,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
139,140,maximization,not_rewarded,6,0.3333,4.7,2.66,2643.06,2660.42,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
140,141,maximization,not_rewarded,6,0.3333,4.68,2.59,2662.42,2679.69,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
141,142,maximization,not_rewarded,6,0.3333,2.66,13.29,2681.69,2707.64,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
142,143,maximization,not_rewarded,6,0.3333,3.51,1.33,2709.64,2724.48,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
143,144,maximization,not_rewarded,6,0.3333,6.51,2.73,2726.48,2745.72,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
144,145,maximization,not_rewarded,6,0.3333,4.96,1.15,2747.72,2763.83,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
145,146,maximization,not_rewarded,6,0.3333,3.74,15.96,2765.83,2795.53,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
146,147,maximization,not_rewarded,6,0.3333,2.84,3.28,2797.53,2813.65,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
147,148,maximization,not_rewarded,6,0.3333,2.42,9.25,2815.65,2837.32,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
148,149,maximization,rewarded,6,0.3333,3.48,5.12,2839.32,2860.92,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
149,150,maximization,not_rewarded,6,0.3333,2.23,5.68,2862.92,2880.83,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
150,151,maximization,not_rewarded,6,0.3333,1.68,1.57,2882.83,2896.08,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
151,152,maximization,not_rewarded,6,0.3333,2.22,7.75,2898.08,2918.05,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
152,153,maximization,not_rewarded,6,0.3333,4.37,15.51,2920.05,2949.93,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
153,154,maximization,not_rewarded,6,0.3333,6.71,2.57,2951.93,2971.21,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
154,155,maximization,not_rewarded,6,0.3333,5.77,2.76,2973.21,2991.74,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
155,156,maximization,not_rewarded,6,0.3333,8.13,0.79,2993.74,3012.66,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
156,157,maximization,not_rewarded,6,0.3333,4.99,0.68,3014.66,3030.33,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
157,,,,,,,,,,P891,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
0,001,melioration,not_rewarded,3,0.5,2768.45,0.86,0.0,2779.31,P498,06/05/17,harvard_game_pigeons,s03
1,002,melioration,not_rewarded,2,0.4444,233.65,1.01,2781.31,3025.97,P498,06/05/17,harvard_game_pigeons,s03
2,003,melioration,not_rewarded,1,0.3889,418.34,4.19,3027.97,3460.5,P498,06/05/17,harvard_game_pigeons,s03
3,,,,,,,,,,P498,06/05/17,harvard_game_pigeons,s03
0,001,melioration,not_rewarded,3,0.5,304.6,2.0,0.0,316.6,P168,06/05/17,harvard_game_pigeons,s03
1,002,melioration,not_rewarded,2,0.4444,2.74,1.11,318.6,332.45,P168,06/05/17,harvard_game_pigeons,s03
2,003,melioration,not_rewarded,1,0.3889,0.96,1.26,334.45,346.67,P168,06/05/17,harvard_game_pigeons,s03
3,004,melioration,not_rewarded,0,0.3333,1.13,0.97,348.67,360.77,P168,06/05/17,harvard_game_pigeons,s03
4,005,melioration,not_rewarded,0,0.3333,0.8,1.06,362.77,374.63,P168,06/05/17,harvard_game_pigeons,s03
5,006,melioration,not_rewarded,0,0.3333,1.3,1.28,376.63,389.21,P168,06/05/17,harvard_game_pigeons,s03
6,007,melioration,not_rewarded,0,0.3333,0.84,0.98,391.21,403.03,P168,06/05/17,harvard_game_pigeons,s03
7,008,melioration,not_rewarded,0,0.3333,2.09,1.2,405.03,418.32,P168,06/05/17,harvard_game_pigeons,s03
8,009,melioration,not_rewarded,0,0.3333,2.02,1.05,420.32,433.39,P168,06/05/17,harvard_game_pigeons,s03
9,010,maximization,not_rewarded,0,0.0,8.57,1.16,435.39,455.12,P168,06/05/17,harvard_game_pigeons,s03
10,011,maximization,not_rewarded,1,0.0556,21.44,4.86,457.12,493.42,P168,06/05/17,harvard_game_pigeons,s03
11,012,maximization,not_rewarded,2,0.1111,1.04,5.01,495.42,511.47,P168,06/05/17,harvard_game_pigeons,s03
12,013,melioration,rewarded,3,0.5,40.49,1.96,513.47,568.92,P168,06/05/17,harvard_game_pigeons,s03
13,014,melioration,not_rewarded,2,0.4444,5.9,2.68,570.92,589.5,P168,06/05/17,harvard_game_pigeons,s03
14,015,melioration,not_rewarded,1,0.3889,5.17,1.11,591.5,607.78,P168,06/05/17,harvard_game_pigeons,s03
15,016,melioration,not_rewarded,0,0.3333,85.0,2.21,609.78,706.99,P168,06/05/17,harvard_game_pigeons,s03
16,017,melioration,rewarded,0,0.3333,3.73,0.96,708.99,726.68,P168,06/05/17,harvard_game_pigeons,s03
17,018,melioration,not_rewarded,0,0.3333,1.08,2.44,728.68,742.2,P168,06/05/17,harvard_game_pigeons,s03
18,019,melioration,rewarded,0,0.3333,1.39,1.88,744.2,760.47,P168,06/05/17,harvard_game_pigeons,s03
19,020,melioration,not_rewarded,0,0.3333,1.27,1.41,762.47,775.15,P168,06/05/17,harvard_game_pigeons,s03
20,021,melioration,not_rewarded,0,0.3333,1.74,2.63,777.15,791.52,P168,06/05/17,harvard_game_pigeons,s03
21,022,melioration,rewarded,0,0.3333,1.05,1.72,793.52,809.29,P168,06/05/17,harvard_game_pigeons,s03
22,023,melioration,rewarded,0,0.3333,0.59,0.74,811.29,825.62,P168,06/05/17,harvard_game_pigeons,s03
23,024,melioration,not_rewarded,0,0.3333,2.42,0.76,827.62,840.8,P168,06/05/17,harvard_game_pigeons,s03
24,025,melioration,not_rewarded,0,0.3333,0.8,1.81,842.8,855.41,P168,06/05/17,harvard_game_pigeons,s03
25,026,melioration,rewarded,0,0.3333,0.65,1.91,857.41,872.97,P168,06/05/17,harvard_game_pigeons,s03
26,027,melioration,not_rewarded,0,0.3333,0.74,1.73,874.97,887.44,P168,06/05/17,harvard_game_pigeons,s03
27,028,melioration,not_rewarded,0,0.3333,1.39,1.77,889.44,902.6,P168,06/05/17,harvard_game_pigeons,s03
28,029,melioration,rewarded,0,0.3333,5.21,1.22,904.6,924.03,P168,06/05/17,harvard_game_pigeons,s03
29,030,melioration,not_rewarded,0,0.3333,1.28,1.02,926.03,938.33,P168,06/05/17,harvard_game_pigeons,s03
30,031,melioration,not_rewarded,0,0.3333,1.1,1.69,940.33,953.12,P168,06/05/17,harvard_game_pigeons,s03
31,032,melioration,rewarded,0,0.3333,0.96,0.81,955.12,969.89,P168,06/05/17,harvard_game_pigeons,s03
32,033,melioration,not_rewarded,0,0.3333,1.86,1.26,971.89,985.01,P168,06/05/17,harvard_game_pigeons,s03
33,034,melioration,not_rewarded,0,0.3333,1.26,0.81,987.01,999.08,P168,06/05/17,harvard_game_pigeons,s03
34,035,melioration,rewarded,0,0.3333,2.81,0.87,1001.08,1017.76,P168,06/05/17,harvard_game_pigeons,s03
35,036,melioration,rewarded,0,0.3333,1.5,1.41,1019.76,1035.67,P168,06/05/17,harvard_game_pigeons,s03
36,037,melioration,not_rewarded,0,0.3333,1.09,1.77,1037.67,1050.53,P168,06/05/17,harvard_game_pigeons,s03
37,038,melioration,not_rewarded,0,0.3333,1.37,0.81,1052.53,1064.71,P168,06/05/17,harvard_game_pigeons,s03
38,039,melioration,not_rewarded,0,0.3333,0.84,0.9,1066.71,1078.45,P168,06/05/17,harvard_game_pigeons,s03
39,040,melioration,not_rewarded,0,0.3333,2.4,1.56,1080.45,1094.41,P168,06/05/17,harvard_game_pigeons,s03
40,041,melioration,not_rewarded,0,0.3333,1.22,0.87,1096.41,1108.5,P168,06/05/17,harvard_game_pigeons,s03
41,042,melioration,not_rewarded,0,0.3333,4.49,0.77,1110.5,1125.76,P168,06/05/17,harvard_game_pigeons,s03
42,043,melioration,not_rewarded,0,0.3333,483.58,2.64,1127.76,1623.98,P168,06/05/17,harvard_game_pigeons,s03
43,044,melioration,not_rewarded,0,0.3333,70.37,2.38,1625.98,1708.73,P168,06/05/17,harvard_game_pigeons,s03
44,045,melioration,rewarded,0,0.3333,1.58,1.01,1710.73,1726.32,P168,06/05/17,harvard_game_pigeons,s03
45,046,melioration,rewarded,0,0.3333,1.69,1.6,1728.32,1744.61,P168,06/05/17,harvard_game_pigeons,s03
46,047,melioration,not_rewarded,0,0.3333,1.08,1.53,1746.61,1759.22,P168,06/05/17,harvard_game_pigeons,s03
47,048,melioration,rewarded,0,0.3333,0.71,1.23,1761.22,1776.16,P168,06/05/17,harvard_game_pigeons,s03
48,049,melioration,not_rewarded,0,0.3333,2.61,1.27,1778.16,1792.04,P168,06/05/17,harvard_game_pigeons,s03
49,050,melioration,not_rewarded,0,0.3333,1.31,0.84,1794.04,1806.19,P168,06/05/17,harvard_game_pigeons,s03
50,051,melioration,not_rewarded,0,0.3333,1.89,1.48,1808.19,1821.56,P168,06/05/17,harvard_game_pigeons,s03
51,052,melioration,not_rewarded,0,0.3333,0.96,0.97,1823.56,1835.49,P168,06/05/17,harvard_game_pigeons,s03
52,053,melioration,rewarded,0,0.3333,1.38,0.75,1837.49,1852.62,P168,06/05/17,harvard_game_pigeons,s03
53,054,melioration,rewarded,0,0.3333,1.06,2.07,1854.62,1870.75,P168,06/05/17,harvard_game_pigeons,s03
54,055,melioration,rewarded,0,0.3333,1.87,1.2,1872.75,1888.82,P168,06/05/17,harvard_game_pigeons,s03
55,056,melioration,not_rewarded,0,0.3333,1.54,0.93,1890.82,1903.29,P168,06/05/17,harvard_game_pigeons,s03
56,057,melioration,not_rewarded,0,0.3333,1.37,0.94,1905.29,1917.6,P168,06/05/17,harvard_game_pigeons,s03
57,058,melioration,not_rewarded,0,0.3333,3.59,1.03,1919.6,1934.22,P168,06/05/17,harvard_game_pigeons,s03
58,059,melioration,not_rewarded,0,0.3333,1.42,1.98,1936.22,1949.62,P168,06/05/17,harvard_game_pigeons,s03
59,060,melioration,not_rewarded,0,0.3333,1.33,2.25,1951.62,1965.2,P168,06/05/17,harvard_game_pigeons,s03
60,061,melioration,not_rewarded,0,0.3333,0.75,1.41,1967.2,1979.36,P168,06/05/17,harvard_game_pigeons,s03
